股票代码,股票简称,年份,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),所处行业
2129,TCL中环,2015,0.0376,1107522335.43,33063224.15,0.94,52.6421465343,4.020481628974,0.062582930876,13.2535810858,-2.8266,光伏设备
2129,TCL中环,2016,0.0326,1131404115.08,34022089.67,0.52,2.1563248782,6.305251519941,0.056843971099,10.28231094,-8.8172,光伏设备
2129,TCL中环,2017,0.0392,1596476400.69,103360497.56,1.01,41.1057622481,3.896781642247,0.057600229408,13.9340775193,24.9937,光伏设备
2129,TCL中环,2018,0.0396,1658755010.74,104632696.71,0.98,3.9010041127,4.028194777278,0.060222035763,16.3712449832,21.8944,光伏设备
2129,TCL中环,2019,0.0473,2801768459.75,124969637.05,1.05,68.9079123565,4.220477564195,0.099307589206,20.2478094168,0.3709,光伏设备
2129,TCL中环,2020,0.0674,3822945406.25,187645083.93,1.4,36.4475852009,4.577044529602,0.132491359856,15.9311461912,-15.0479,光伏设备
2129,TCL中环,2021,0.0906,4516540818.72,252328124.73,1.77,18.1429588645,4.878606845903,0.218959563479,20.029162823,-7.2794,光伏设备
2129,TCL中环,2022,0.1785,7462830220.57,541452049.96,2.78,65.2333172688,6.511394774078,0.2960892267,20.3409815324,31.3824,光伏设备
2129,TCL中环,2023,0.4064,13367839314.9,1310735501.27,4.06,79.1255987313,10.155261917118,0.295995014733,18.9340532897,11.2537,光伏设备
2130,沃尔核材,2015,0.03,320920543.77,19058941.8,1.83,14.7541926433,1.843857494668,-0.032165216707,27.1955389346,-19.7059,非金属材料
2130,沃尔核材,2016,0.02,333410137.62,13834708.38,1.16,3.8918025326,2.632659642229,-0.015871659893,27.4848520396,-33.7208,非金属材料
2130,沃尔核材,2017,0.04,340276213.41,20526791.19,1.21,2.0593482367,2.982204732844,-0.030277234962,31.0602655563,-32.7504,非金属材料
2130,沃尔核材,2018,0.02,480450801.88,13627452.34,0.52,41.1943541587,4.20390574837,-0.103484232621,27.3328299726,-18.0051,非金属材料
2130,沃尔核材,2019,0.023,563403631.85,29169751.22,1.06,17.2656242107,2.200229000574,0.038487579545,29.4437999158,-31.4368,非金属材料
2130,沃尔核材,2020,0.0252,824481970.87,31792523.65,1.2,46.339484565,2.129172143831,0.070028111009,31.9813731635,-28.3296,非金属材料
2130,沃尔核材,2021,0.034,686367105.55,42820181.78,1.49,-16.751714434,2.298848776744,0.134840405597,33.9461902801,-39.3836,非金属材料
2130,沃尔核材,2022,0.1242,1176524689.08,156304329.27,4.7,71.413326712,2.675674303544,0.015022672187,38.0272646492,-11.8545,非金属材料
2130,沃尔核材,2023,0.0848,1154568092.21,106849435.89,2.8,-1.8662249143,3.073206947497,0.056645967487,30.8217410745,-22.335,非金属材料
2131,利欧股份,2015,0.24,435538271.84,90535775.39,5.81,-2.1504990933,4.269296780629,-0.023026794188,25.6466402156,-13.1677,互联网服务
2131,利欧股份,2016,0.05,848322930.34,75363609.71,3.69,94.7757488122,5.312984800898,0.331131885732,23.6008403144,-8.2257,互联网服务
2131,利欧股份,2017,0.09,1384814649.03,133852370.62,2.31,63.2414496299,3.881148249167,-0.095372709971,23.20048932,-1.6972,互联网服务
2131,利欧股份,2018,0.03,2097973075.81,150108551.56,2.01,51.4984750688,4.688440222879,-0.215496444488,18.0891585066,-10.0498,互联网服务
2131,利欧股份,2019,0.02,2848051407.16,109989155.26,1.44,35.7525241863,1.476536341942,-0.055456717506,12.5675308009,0.6645,互联网服务
2131,利欧股份,2020,0.02,3300515008.62,135302867.49,1.93,15.8867778974,1.188123903752,0.084280779827,10.7533039242,38.2614,互联网服务
2131,利欧股份,2021,0.01,3818419143.38,87699230.2,1.07,15.6916158056,1.232442084574,-0.016078746266,7.1397033417,14.7796,互联网服务
2131,利欧股份,2022,-0.08,4355598866.13,-507968962.06,-3.99,14.0681183123,1.845103707779,-0.055444999986,6.7486366395,-10.9999,互联网服务
2131,利欧股份,2023,-0.12,4712902565.97,-829470766.74,-7.24,8.2033197,1.633752285724,0.033600508345,6.4440519431,-19.1984,互联网服务
2132,恒星科技,2015,0.01,354747504.25,2866884.22,0.25,-3.6931661901,2.127487185447,0.334562921986,16.8838913008,-17.385,通用设备
2132,恒星科技,2016,0.01,362770801.96,4176491.93,0.35,2.2616925035,2.211973776325,-0.069477509003,17.9116165907,-22.8458,通用设备
2132,恒星科技,2017,0.02,390562927.67,16264287.97,0.91,7.6610701743,2.548370668744,0.059239150879,22.5166681832,-13.8009,通用设备
2132,恒星科技,2018,0.0246,648365748.36,30915386.79,1.18,66.0080111105,2.232510885697,0.088449207392,17.8160499043,3.9816,通用设备
2132,恒星科技,2019,0.0027,653286362.69,3360880.62,0.12,0.7589257055,2.322024681574,0.144421918053,14.9789785305,-25.8991,通用设备
2132,恒星科技,2020,0.0125,692454045.41,15437219.08,0.55,5.995484516,2.212572324988,0.009299686925,12.3534018852,-5.137,通用设备
2132,恒星科技,2021,0.0048,493566806.67,6039754.23,0.22,-28.722084889,2.171984648913,0.037714774803,14.2526059045,-43.3992,通用设备
2132,恒星科技,2022,0.0405,733329118.62,49335943.84,1.76,48.577479018,2.255357414577,0.275341119785,16.3806014462,-1.3885,通用设备
2132,恒星科技,2023,0.0218,856063657.06,31155508.48,0.89,16.7366241601,2.523047766572,-0.075462917908,13.7860581695,-1.8392,通用设备
2133,广宇集团,2015,0.03,166770438.49,16367907.15,0.82,-71.0878970687,3.263347827133,-0.081406447921,42.2995400796,-69.9316,房地产开发
2133,广宇集团,2016,0,276246105.05,1046966.36,0.04,65.6445276221,3.685234075087,-0.022993088697,17.5460383962,-76.6115,房地产开发
2133,广宇集团,2017,0,176363665.78,440677.35,0.02,-36.1570488937,3.521489500867,0.140080656901,19.6617834669,-64.6693,房地产开发
2133,广宇集团,2018,0.03,763467033.55,19922619.38,0.7,332.893606613,3.668613252551,0.582968138422,18.7588884237,-10.558,房地产开发
2133,广宇集团,2019,0.27,1679655049.96,208360047.0,6.83,120.0036119634,4.07798900666,-0.202359086936,46.120927135,85.7453,房地产开发
2133,广宇集团,2020,-0.01,373291569.13,-5061207.96,-0.16,-77.7757004845,4.164502092546,-0.136153705335,15.9354090428,-35.863,房地产开发
2133,广宇集团,2021,0.01,659934462.26,11415800.87,0.33,76.7879365178,4.41585476022,0.71697494687,10.5819383817,0.4197,房地产开发
2133,广宇集团,2022,0.02,1185823717.3,15653448.83,0.43,79.6881031548,4.722065566443,0.452751484192,11.245312254,-12.5708,房地产开发
2133,广宇集团,2023,0.06,2278208058.8,43831604.12,1.12,92.1202979468,5.09991206607,-0.461080214625,7.0410994236,-22.8247,房地产开发
2134,天津普林,2015,-0.03,115995814.35,-6761903.99,-1.22,-1.8476559579,2.254029710982,-0.017622793404,1.3424495864,-16.9551,电子元件
2134,天津普林,2016,-0.03,97592307.57,-7887704.87,-1.42,-15.8656645355,2.289101437346,0.091518265049,2.2043501415,-19.2448,电子元件
2134,天津普林,2017,-0.07,80878738.62,-16082983.98,-3.13,-17.125908144,2.059477248358,0.009363364541,-10.5847883833,-5.3156,电子元件
2134,天津普林,2018,-0.02,93761915.83,-5727341.36,-1.36,15.9290036292,1.703526067676,0.074651040143,4.9597878081,2.9338,电子元件
2134,天津普林,2019,-0.02,100826211.38,-4922286.2,-1.13,7.5342909618,1.760614101373,0.046730924879,7.9308291867,-1.9399,电子元件
2134,天津普林,2020,0.0018,108114120.95,440733.82,0.12,7.2281894462,1.541398069206,-0.007767262933,15.2789266979,22.439,电子元件
2134,天津普林,2021,0.0031,92771632.54,765132,0.2,-14.1910124923,1.596585435785,0.105387491885,10.2983905515,-15.0342,电子元件
2134,天津普林,2022,0.0051,138150364.96,1256324.12,0.32,48.9144484985,1.624815837898,0.108773476898,11.1718480762,21.4807,电子元件
2134,天津普林,2023,0.0135,156668215.77,3313475.9,0.77,13.4041273183,1.746391836904,0.190975781803,13.9233615081,-15.1106,电子元件
2135,东南网架,2015,0.03,638123913.66,18958112.91,1.04,4.4336696078,2.438545404622,0.157289229789,14.5432038501,-42.9215,工程建设
2135,东南网架,2016,0.02,723349070.34,17798000.43,0.95,13.35558108,2.513181073257,0.284348466217,13.2770885189,-36.9632,工程建设
2135,东南网架,2017,0.02,1086665527.94,19103196.79,0.8,50.2269889459,2.810495791721,-0.01237928971,9.8199094842,-31.6328,工程建设
2135,东南网架,2018,0.04,1531103664.79,32429953.74,1.33,40.8992579062,2.877578317646,0.198129096036,10.0631497588,-26.7601,工程建设
2135,东南网架,2019,0.05,1503288637.21,53637756.4,1.37,-1.8166652082,3.804134293962,-0.142731398183,11.704107835,-37.8318,工程建设
2135,东南网架,2020,0.08,1819961119.49,87377282.58,2.14,21.0653147002,3.984019740059,0.394763317924,10.6838309559,-27.6949,工程建设
2135,东南网架,2021,0.1,1773252663.56,102039874.58,2.36,-2.5664535044,4.234620191614,0.263492587535,11.6894894941,-31.3151,工程建设
2135,东南网架,2022,0.15,2433391559.74,154510715.96,3.47,37.227571104,4.37700623419,-0.067872286534,13.6370317877,-10.1326,工程建设
2135,东南网架,2023,0.15,2726077634.31,170134753.46,2.79,12.0279070336,5.308119514247,-0.208683521795,12.7680304218,-6.9632,工程建设
2136,安纳达,2015,-0.0694,147957775.71,-14912683.89,-2.55,21.5893422916,2.684039473677,-0.108004585573,3.3000439595,185.2337,化学原料
2136,安纳达,2016,-0.0628,157886137.52,-13505831.76,-2.3,6.7102670085,2.703186962701,0.021965713608,2.106892082,-12.6457,化学原料
2136,安纳达,2017,-0.0705,171377513.18,-15156598.01,-3.34,8.5450032992,2.073961570645,-0.052400297414,12.3823457969,23.7217,化学原料
2136,安纳达,2018,0.1486,251312681.99,31957172.68,6.15,46.6427405362,2.493013576318,0.12331296884,21.6552016472,3.2826,化学原料
2136,安纳达,2019,0.1339,301852609.73,28783485.61,4.22,20.1103769773,3.239834512743,0.164046093015,19.1285145594,6.9393,化学原料
2136,安纳达,2020,0.036,278263729.23,7744825.56,1.11,-7.8147015264,3.255520465957,-0.004700145893,11.5111510791,55.8013,化学原料
2136,安纳达,2021,0.1105,256586688.06,23764412.7,3.32,-7.7901066122,3.332533185518,-0.13957651744,17.6319114183,3.1848,化学原料
2136,安纳达,2022,0.1421,406697925.98,30546895.39,3.95,58.5031277558,3.667141240164,-0.120872784811,15.4721557771,16.6851,化学原料
2136,安纳达,2023,0.2631,652944155.98,56577195.22,5.96,60.5476975096,4.551404821598,0.120786327458,19.5149976722,9.9095,化学原料
2137,实益达,2015,-0.0017,100371826.48,-788270.01,-0.16,-35.1989715323,1.051554809967,-0.024359808979,11.0706557803,-2.4173,电子元件
2137,实益达,2016,-0.0004,115683916.65,-176628.24,-0.04,15.2553666771,1.086095770178,0.042612337056,10.2053148457,-42.2209,电子元件
2137,实益达,2017,0.0335,203554780.1,18468036.98,1.44,75.9577182331,2.566486682955,-0.002218904077,24.3929255337,26.0872,电子元件
2137,实益达,2018,0.0284,184906939.53,16372940.93,1.01,-9.1610919482,2.836526907704,0.07381114005,22.6720187552,-18.5897,电子元件
2137,实益达,2019,0.056,258428182.61,32269226.33,1.88,39.7612135417,2.987526068468,-0.02057386974,16.9324118515,-16.4391,电子元件
2137,实益达,2020,0.0942,159819081.78,54378885.47,3.98,-38.1572550773,2.40833145685,0.027511809637,21.5759277841,-31.711,电子元件
2137,实益达,2021,0.0371,210765718.9,21399914.93,1.5,31.8776935473,2.509033705888,0.065773858846,19.9594474374,-2.9039,电子元件
2137,实益达,2022,0.0226,206360983.71,13031328.7,0.89,-2.0898726856,2.535660570413,0.009487394715,17.8645444876,285.7527,电子元件
2137,实益达,2023,0.0303,206186974.3,17508110.87,1.28,-0.0843228244,2.378748239197,-0.000699327698,18.7849797648,-11.5697,电子元件
2138,顺络电子,2015,0.06,253319128.6,41742542.68,3.18,22.359689157,4.347962313518,0.168694020264,36.2982734183,-6.1342,电子元件
2138,顺络电子,2016,0.06,261629499.64,47610001.06,2.23,3.2805935683,5.838582555833,0.189163315232,37.6059458415,-7.4193,电子元件
2138,顺络电子,2017,0.1,336147758.26,75770507.16,3.1,28.4823610191,3.353871427999,0.06272199719,40.5322869935,-11.1824,电子元件
2138,顺络电子,2018,0.09,359929097.11,64905744.25,2.4,7.0746682867,3.625883404976,0.109591090485,39.7775916589,-29.2012,电子元件
2138,顺络电子,2019,0.12,492009611.88,101947634.38,2.51,36.6962592995,4.828530344018,0.241723348065,33.3091088208,-17.6733,电子元件
2138,顺络电子,2020,0.1,544658164.44,83895061.89,1.94,10.7007162642,5.21778310801,0.091914474181,34.7783195731,-11.0668,电子元件
2138,顺络电子,2021,0.12,602809974.55,94469957.47,2.12,10.6767535872,5.596082136659,0.176143962264,35.3176189825,-20.8943,电子元件
2138,顺络电子,2022,0.24,1055944213.05,190987028.76,3.87,75.1703285664,6.047756828353,0.119056263911,36.364977753,3.326,电子元件
2138,顺络电子,2023,0.2,1007929564.44,162789359.19,2.9,-4.5470819402,6.765057374336,0.021204318239,36.3946783815,-8.4474,电子元件
2139,拓邦股份,2015,0.04,203454419.39,8167341.29,1.59,11.3814819384,2.369762260394,0.039987776832,19.562064756,-32.5052,消费电子
2139,拓邦股份,2016,0.06,270219288.13,12920755.51,1.94,32.8156394637,3.632203131055,-0.144680664536,18.8148725473,-18.7602,消费电子
2139,拓邦股份,2017,0.04,297949858.32,17033306.33,1.74,10.2622467781,5.288568429766,-0.208093111451,21.690259282,-30.2961,消费电子
2139,拓邦股份,2018,0.05,530532207.83,35406756.17,2.04,78.0609028719,3.992361045992,-0.097133222333,23.8629085514,-2.0951,消费电子
2139,拓邦股份,2019,0.04,685531346.7,42536450.36,2.17,29.2157830538,2.915448563521,-0.188034537448,21.6344145259,-3.0123,消费电子
2139,拓邦股份,2020,0.05,803373078.44,52020682.99,2.4,17.1898385548,2.176238883875,0.006293622612,22.0622719365,-6.4069,消费电子
2139,拓邦股份,2021,0.06,770336210.53,63018799.12,2.48,-4.1122697283,2.417796767942,0.027236832848,21.4892594165,-41.1167,消费电子
2139,拓邦股份,2022,0.21,1697665239.89,239380556.42,6.69,120.3797792034,3.261020032843,-0.131754416897,23.7469083785,-13.5198,消费电子
2139,拓邦股份,2023,0.07,1867713022.7,94362225.1,1.86,10.01656739,4.046317495489,0.05022985977,19.0084185817,-13.0537,消费电子
2140,东华科技,2015,0.0517,315748604.63,23082212.35,1.43,24.0639300066,3.635768499553,0.746493776152,15.7215472696,-72.9051,工程建设
2140,东华科技,2016,0.0545,358063006.57,24287033.22,1.31,13.4012949921,4.17848271096,-0.831324708503,20.5289815623,-79.9541,工程建设
2140,东华科技,2017,0.0389,258894973.15,17334025.78,0.87,-27.695693663,4.474372924317,-0.335353665239,26.8491906754,-88.3831,工程建设
2140,东华科技,2018,0.0466,308510971.61,20774451.21,1.01,19.164527552,4.619896392776,-0.133452566926,18.6154449711,-48.0394,工程建设
2140,东华科技,2019,0.0585,404287609.24,26072177.96,1.33,31.0448076223,4.436995504142,-0.963167092214,19.287236959,-71.587,工程建设
2140,东华科技,2020,0.0573,427446229.07,30682358.04,1.45,5.728253674,4.785412645694,-0.472717869487,17.7512267602,-77.0281,工程建设
2140,东华科技,2021,0.0592,255287248.21,31664722.35,1.4,-40.276172569,4.196660525866,-0.685423845094,39.4077097291,-88.1922,工程建设
2140,东华科技,2022,0.1029,822892240.42,55075474.43,2.3,222.3397354117,4.447587789136,0.113043510237,11.3965961913,-68.1498,工程建设
2140,东华科技,2023,0.125,737548930.55,66899044.57,2.53,-10.3711404335,4.845235948085,0.368138218025,8.4871680952,-66.4155,工程建设
2141,贤丰控股,2015,-0.0147,215756554.84,-2671702.77,-0.85,-2.8585163451,1.728828616401,-0.085518400059,8.8838654956,-13.6364,电子元件
2141,贤丰控股,2016,-0.0169,194616531.75,-3065822.9,-1.02,-9.7980907721,1.638998836757,0.193105207215,8.7101115551,-19.2249,电子元件
2141,贤丰控股,2017,0.004,166758537.83,720460.56,0.23,-14.3142998539,1.69790843739,0.022736554803,9.748421647,-16.4754,电子元件
2141,贤丰控股,2018,0.0031,242486704.21,3505710.35,0.27,45.4118675814,1.150047059739,-0.020361416731,11.8994574049,-17.9083,电子元件
2141,贤丰控股,2019,0.0017,230858988.13,1873834.84,0.14,-4.7951973771,1.153524359542,0.027477503128,12.9337194284,-28.2763,电子元件
2141,贤丰控股,2020,0.0025,200094700.65,2785157.5,0.21,-13.3260081096,1.184072196777,-0.009870563411,11.0247022976,-25.9391,电子元件
2141,贤丰控股,2021,0.0006,158936440.83,648343.31,0.05,-20.5693902369,1.263328382552,-0.007962829683,5.4025675328,-42.8241,电子元件
2141,贤丰控股,2022,0.0041,312798252.98,4693041.82,0.6,96.8071333084,0.694258557739,0.014095315421,10.2983181565,0.3803,电子元件
2141,贤丰控股,2023,0.0155,274449534.28,17608180.89,2.24,-12.259889029,0.722695970286,0.006509062695,9.1183535201,-21.7015,电子元件
2142,宁波银行,2015,0.52,3529709000,1502152000.0,5.68,20.17229293,9.481518096997,9.44,0,1.3007,银行
2142,宁波银行,2016,0.45,4401527000,1751657000.0,5.01,24.6994298963,11.036909942031,0.179807306784,0,3.0702,银行
2142,宁波银行,2017,0.52,6075851000,2030235000,4.92,38.0396167057,10.874418751349,20.840260023991,0,12.6843,银行
2142,宁波银行,2018,0.46,6433416000,2359215000.0,5.12,5.8850192343,11.997107026679,3.004941543066,0,12.7642,银行
2142,宁波银行,2019,0.56,6581443000,2821902000.0,5.42,2.3009082578,10.590477760955,0.150473240006,0,-2.3456,银行
2142,宁波银行,2020,0.65,8123629000,3387942000.0,4.91,23.4323384705,13.436843403727,-7.49392570151,0,5.4781,银行
2142,宁波银行,2021,0.71,10859000000,4002000000,4.53,33.6837268172,16.197551316287,10.579159359881,0,13.9783,银行
2142,宁波银行,2022,0.79,13226000000,4735000000.0,4.47,21.7975872548,18.045772303595,1.30792276964,0,21.9014,银行
2142,宁波银行,2023,0.87,15263000000,5720000000.0,4.1575,15.4014819295,21.277407631738,22.873561477892,0,9.8374,银行
2144,宏达高科,2015,0.1,115261225.96,17947540.11,1.03,-12.1575475706,9.131990093907,0.024537353188,28.5978196271,-26.4485,纺织服装
2144,宏达高科,2016,0.63,112622207.48,111313572.37,6.07,-2.289597788,11.008846830478,0.080160876235,26.5719997589,-19.5365,纺织服装
2144,宏达高科,2017,0.08,113227485.67,13772745.3,0.38,0.5374412414,9.009568832768,0.121024465943,34.5291740858,-20.7792,纺织服装
2144,宏达高科,2018,0.12,148650142.02,20570369.83,1.22,31.2845031755,9.546180689722,0.127006804236,34.720799744,-7.4602,纺织服装
2144,宏达高科,2019,0.12,130032411.78,21259549.89,1.27,-12.5245290633,9.413463017682,-0.184169690648,26.372398697,-25.1056,纺织服装
2144,宏达高科,2020,0.13,128602434.64,22776614.46,1.35,-1.0997082346,9.695666573347,0.033188396977,32.2937154543,-44.1507,纺织服装
2144,宏达高科,2021,0.09,107664130.42,16353569.18,0.95,-16.2814213266,9.771232737348,0.016517547033,27.8195805448,-26.2703,纺织服装
2144,宏达高科,2022,0.14,128542967.33,23957264.79,1.35,19.3925654055,10.073129611498,0.042283161282,27.2864932703,-8.4347,纺织服装
2144,宏达高科,2023,0.09,116414221.46,15555857.99,0.84,-9.4355577142,10.550156734237,0.112538569883,23.5527818304,-29.4049,纺织服装
2145,中核钛白,2015,-0.03,356026553.27,-13801128.57,-1.2,-14.7629471109,2.794874956896,0.091051053988,22.8603018714,-3.8086,化学原料
2145,中核钛白,2016,-0.06,368823654.3,-26543793.52,-1.69,3.5944232003,3.643566598081,-0.332099548391,22.4849841742,-26.6625,化学原料
2145,中核钛白,2017,-0.03,443227544.64,-46635726.44,-2,20.17329677,4.294795829755,-0.064500618779,13.182846695,13.274,化学原料
2145,中核钛白,2018,0.07,796904477.78,118345957.9,4.42,79.795792797,1.755102751425,-0.003403254497,30.1920924501,35.6339,化学原料
2145,中核钛白,2019,0.05,769743226.47,75574752.98,2.5,-3.4083446721,1.920473644227,0.111474887956,25.1765478222,2.7826,化学原料
2145,中核钛白,2020,0.07,818193967.23,107927724.66,3.3,6.2944030027,2.074963138707,0.08660278784,28.8510659886,8.3306,化学原料
2145,中核钛白,2021,0.1,826503691.28,162025054.64,4.82,1.0156178587,2.162717609013,0.048132716241,33.5551501035,1.0313,化学原料
2145,中核钛白,2022,0.1399,1235850264.21,287248523.71,4.81,49.5274948253,2.977142954826,0.042653018703,34.2797358215,23.5254,化学原料
2145,中核钛白,2023,0.1009,1489490253.92,300485107.45,4.23,20.5235210976,3.535074976591,0.105111204135,29.6711342983,7.2165,化学原料
2146,荣盛发展,2015,0.2,3205953859.9,374962747.7,3.36,35.1698539093,5.996259513097,-0.442918265319,34.1964050941,-53.7164,房地产服务
2146,荣盛发展,2016,0.08,3029041632.71,297210388.49,2.12,-5.5954401342,7.330663542057,-1.650506510055,32.1621423704,-62.4717,房地产服务
2146,荣盛发展,2017,0.08,4047649915.63,331875173.57,1.59,33.6280713979,4.81775243395,-1.536971255992,30.6182819481,-52.4519,房地产服务
2146,荣盛发展,2018,0.11,5110061895.17,458026966.95,1.92,26.2476252069,5.547987646554,-0.185604678868,31.2796753948,-57.0969,房地产服务
2146,荣盛发展,2019,0.14,6983914708.68,600622737.55,2.16,36.6698652962,6.469713631258,-0.771489008451,34.5972653348,-58.9599,房地产服务
2146,荣盛发展,2020,0.18,6658154644.43,781885593.45,2.3,-4.6644335998,7.932304435413,-0.268452353892,33.758358539,-74.2071,房地产服务
2146,荣盛发展,2021,0.2,8207666946.81,881960135.56,2.14,23.2723988121,9.579021645505,-1.130963525201,31.0854285834,-74.4092,房地产服务
2146,荣盛发展,2022,0.21,11898611537.16,897716971.42,1.9,44.9694732287,11.128097104209,-1.151592668654,27.1713923601,-57.2758,房地产服务
2146,荣盛发展,2023,-0.26,3814649125.92,-1000046274.84,-2.92,-67.9403843549,8.881957250281,0.522052612863,7.6259299028,187.6938,房地产服务
2148,北纬科技,2015,0.09,67875061.57,11160837.62,1.28,5.5566741771,8.109355851837,-0.098096462437,46.9249560343,-2.9079,通信服务
2148,北纬科技,2016,0.03,45188490.07,7437603.05,0.64,-33.4240160896,4.043030962177,-0.03738464304,45.489201848,-19.6849,通信服务
2148,北纬科技,2017,0.01,54739375.38,3456966.46,3.4,21.14,3.981081404416,0.10653254955,57.172493425,5.9459,通信服务
2148,北纬科技,2018,0.11,133835175.08,29379524.5,2.66,144.4952543775,4.349550690461,0.177589221035,45.3972933152,3.4651,通信服务
2148,北纬科技,2019,0.03,64571125.58,16987416.01,1.39,-51.7532475738,2.164300931018,-0.009991258976,50.1007439926,-50.4646,通信服务
2148,北纬科技,2020,0.01,43748713.9,5080384.22,0.44,-32.2472490497,2.050593041911,0.0410696019,47.4660274985,-3.5623,通信服务
2148,北纬科技,2021,0.01,44501160.21,4255559.28,0.38,1.71992784,1.966423078585,-0.001585242063,41.743663676,137.488,通信服务
2148,北纬科技,2022,0.01,47809643.88,6656112.98,0.58,7.4346009281,1.998173636631,0.028052807514,43.7816091509,34.758,通信服务
2148,北纬科技,2023,0.01,54402697.55,6543249.37,0.55,13.790217067,2.06977588601,0.020503770287,54.3264269806,20.6457,通信服务
2149,西部材料,2015,-0.02,343569569.49,-3853933.68,-0.44,-14.0167494254,4.974700395579,-0.030150657905,11.5504932055,418.5854,小金属
2149,西部材料,2016,-0.16,236020921.93,-28442002.67,-3.29,-31.3033100457,4.87882686835,-0.179120526026,3.5995717501,-35.8002,小金属
2149,西部材料,2017,-0.0375,263170328.28,-6547907.21,-0.86,11.5029659778,4.339587062819,-0.267180504953,12.9925109428,48.8255,小金属
2149,西部材料,2018,-0.002,313431140.13,-865269.36,-0.05,19.0982061612,8.001891644849,-0.272559023255,10.169339644,6.0062,小金属
2149,西部材料,2019,0.0023,275361534.4,987644.03,0.06,-12.1460827773,4.175355099298,-0.043794754969,14.5291475976,-50.1473,小金属
2149,西部材料,2020,0.0032,322316930.82,1373324.35,0.08,17.0522714882,4.233476664913,-0.141244467787,16.8742569842,-42.406,小金属
2149,西部材料,2021,-0.0335,309375066.2,-14231050.32,-0.8,-4.0152605658,4.179017569824,-0.346173076059,8.0217684944,-41.2635,小金属
2149,西部材料,2022,0.063,459527702.74,30737290.24,1.19,48.5341751629,5.301525422626,-0.076489626889,21.9625349611,-20.924,小金属
2149,西部材料,2023,0.0432,486250875.72,21074141.77,0.8,5.8153562496,5.435699701316,-0.143463840285,20.483963469,-23.3959,小金属
2150,通润装备,2015,0.04,212045199.28,11148255.28,2.03,-3.7121126508,2.216290261831,-0.059397986051,20.4744148452,-22.3914,通用设备
2150,通润装备,2016,0.05,222911553.18,12748644.22,2.17,5.1245460576,2.366421916986,-0.036213833893,20.7617447278,-20.1468,通用设备
2150,通润装备,2017,0.06,207389558.64,14104915.21,2.25,-6.9632974687,2.536912417666,0.095987427218,26.2810667844,-17.1524,通用设备
2150,通润装备,2018,0.07,278778385.71,19532427.3,1.84,34.4225753399,3.934291147208,-0.118445060035,24.8044045896,-17.4598,通用设备
2150,通润装备,2019,0.05,271568382.47,12409198.42,1.11,-2.5862848806,4.107682961553,-0.114340493941,22.5483419546,-16.2902,通用设备
2150,通润装备,2020,0.06,341354998.49,22974279.08,1.92,25.6976218606,4.438665880673,-0.045936239556,25.4728790481,-16.9842,通用设备
2150,通润装备,2021,0.07,261582702.21,24041855.68,1.82,-23.3693066259,3.732816359474,-0.188083252079,22.906280283,-34.2171,通用设备
2150,通润装备,2022,0.07,327509078.24,24835666.74,1.78,25.2028805701,3.957737718341,-0.131877099859,20.2837375767,-17.1107,通用设备
2150,通润装备,2023,0.09,427958228.92,30536692.07,2.05,30.6706462061,4.218904447468,0.105126438454,20.6762383851,-30.5659,通用设备
2151,北斗星通,2015,-0.05,140905838.84,-11229374.07,-1.11,12.7769889307,4.946669014779,-0.210690710115,30.5496960271,-53.1426,通信设备
2151,北斗星通,2016,-0.05,149262852.76,-11711535.87,-1.01,5.9309209532,4.893315455854,-0.365155835801,29.7826027293,-56.476,通信设备
2151,北斗星通,2017,-0.03,286469638.89,-11271809.58,-0.43,91.9229289759,8.964196632064,-0.431748537417,27.9629249893,-40.32,通信设备
2151,北斗星通,2018,0.01,325697545.58,3647261.7,0.08,13.6935651687,8.399964864895,-0.172021065305,33.3213431519,-37.3711,通信设备
2151,北斗星通,2019,0.0079,624152423.89,4029216.25,0.09,91.6355933167,8.430616300946,-0.106921558086,26.3557464817,-22.8198,通信设备
2151,北斗星通,2020,-0.03,591162950.32,-16670400.87,-0.41,-5.2854835305,7.850927750396,-0.133930703489,28.721283326,-31.813,通信设备
2151,北斗星通,2021,0.0428,705470636.44,20991075.45,0.64,19.3360707159,6.661387639705,-0.218821333167,24.7775331745,-28.9932,通信设备
2151,北斗星通,2022,0.08,913320103.43,41873198.3,0.99,29.4625256182,8.386619589959,-0.204477308438,28.750872343,-17.1479,通信设备
2151,北斗星通,2023,0.09,760213400.76,45829215.61,1.03,-16.7637504195,8.758921586347,-0.320033789477,30.8559142322,-27.7293,通信设备
2152,广电运通,2015,0.18,547674944.67,156940817.32,4.4,6.9808108902,4.874475796033,-0.692141887988,56.6597160487,-49.3232,计算机设备
2152,广电运通,2016,0.16,697468658.34,170386538.81,4.03,27.350842891,4.815193903155,-0.759532218874,54.9530186191,-53.9461,计算机设备
2152,广电运通,2017,0.11,827909182.77,178859694.43,3.89,18.7019908164,7.308151269887,-0.362718989262,50.0887879625,-55.4527,计算机设备
2152,广电运通,2018,0.11,840509543.33,264395957.03,3.11,1.5219496078,5.475776872049,-0.344459614626,42.9383953346,-53.9315,计算机设备
